
公告,#genre#
 台视,http://198.16.64.10:8278/ttv_taiwan/playlist.m3u8?tid=MDCD7498841774988417&ct=19226&tsum=205fa69ca9e6c04cfa0ed0b301647d1e
 台视,rtmp://59.124.75.138/sat/tv071
 台视,rtmp://59.124.75.150/sat/tv071
 中视,http://198.16.64.10:8278/zhongshihd_twn/playlist.m3u8?tid=MB8B7313326473133264&ct=19226&tsum=ae7506028e559f3a6e2a3519b2f6a91e
 中视,rtmp://59.124.75.138/sat/tv091
 中视,rtmp://59.124.75.150/sat/tv091
 公视,http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557
 华视,http://198.16.64.10:8278/ctshd_twn/playlist.m3u8?tid=MAFA1309481213094812&ct=19226&tsum=429f7c40691cdcc6c1fb108dbd11e002
 华视,rtmp://59.124.75.138/sat/tv111
 华视,rtmp://59.124.75.150/sat/tv111
 东森财经新闻,http://198.16.64.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
 东森财经新闻,rtmp://59.124.75.138/sat/tv571
 东森财经新闻,rtmp://59.124.75.150/sat/tv571
 东森综合,http://50.7.220.74:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
 东森幼幼,http://198.16.64.10:8278/yoyo_twn/playlist.m3u8?tid=MEBE7340063173400631&ct=19225&tsum=e95304aa3743de8d4f23a23642d4d8a5
 东森戏剧,http://198.16.64.10:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
 东森戏剧,http://50.7.220.74:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
 东森电影,http://198.16.64.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
 东森电影,http://50.7.220.74:8278/ettvmovie/playlist.m3u8?tid=MEDE1688528216885282&ct=19193&tsum=843fbd698e260c1fcda128dce85ead3b
 东森洋片,http://198.16.64.10:8278/ettvwestern/playlist.m3u8?tid=MC2C7134276471342764&ct=19225&tsum=4889d0c08d077336bd5066b912891aee
 东森洋片,http://50.7.220.74:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4
 东森超视,http://198.16.64.10:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
 東森卫视,http://38.64.72.148:80/hls/modn/list/2024/chunklist0.m3u8
 三立台湾,http://218.32.47.179:18521/http/192.168.1.9:8081/hls/65/807/ch20.m3u8
 三立戏剧台,http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MCFC5174201151742011&ct=19193&tsum=27477ddeec029345da276c2c903f09c2
 三立戏剧台,http://198.16.64.10:8278/sanlixiju_twn/playlist.m3u8?tid=MBDB8405357084053570&ct=19226&tsum=78944c0951d21a699e46fff4318a3799
 三立戏剧台,http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59 
 TVBS HD,http://198.16.64.10:8278/tvbs/playlist.m3u8?tid=MF8F6036660760366607&ct=19225&tsum=28b93d22eed82973d85656ff0a6978c5
 TVBS HD,http://198.16.64.10:8278/tvbs/playlist.m3u8?tid=MDED5111960351119603&ct=19226&tsum=49931e2d3885c468d56ffae2c2db9e6e
 TVBS欢乐台,http://198.16.64.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
 TVBS欢乐台,rtmp://59.124.75.138/sat/tv421
 TVBS欢乐台,rtmp://59.124.75.150/sat/tv421
 纬来电影,http://50.7.220.74:8278/videolandmovie/playlist.m3u8?tid=ma2dac66da407&ct=18335&tsum=9a5a39559f64a71081ef9b3a85f2886c
 纬来育乐,rtmp://59.124.75.138/sat/tv701
 纬来育乐,rtmp://59.124.75.150/sat/tv701
 纬来体育,rtmp://59.124.75.150/sat/tv721
 纬来体育,http://198.16.64.10:8278/videolandsport/playlist.m3u8?tid=MA6A1192684511926845&ct=19226&tsum=0b7ca9a61e7371df68108a27dc358c68
 八大戏剧台,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=ME3E7432781774327817&ct=19193&tsum=504532547ffc646858157dd724bca18d
 八大戏剧台,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=m4970c4e1b988&ct=18335&tsum=20cb1d15d4e116ab9e44edb542cf51a5
 八大戏剧台,http://50.7.220.74:8278/badadrama/playlist.m3u8?tid=m6e4372d7fc8217605152&ct=17874&tsum=d9af89e299560350336e22c1418e6b54
 八大戏剧台,http://198.16.64.10:8278/badadrama/playlist.m3u8?tid=ME4E4734124647341246&ct=19225&tsum=c4e596572a79ad99675ee2137d1cc43d
 八大综合台,http://198.16.64.10:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
 八大综合台,http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
 八大综合台,http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae
 八大第1台,http://50.7.220.74:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076
 HBO HD,http://198.16.64.10:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
 HBO,http://198.16.64.10:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
 好莱坞电影,http://198.16.64.10:8278/hollywoodmovies_twn/playlist.m3u8?tid=MECE5611281156112811&ct=19225&tsum=ad8884ee16b04f885f24bae98fc5fb9f
 爱尔达影剧台,http://198.16.64.10:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
 爱尔达影剧台,http://198.16.64.10:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
 美亚电影台,http://198.16.64.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
 探索亚洲,http://198.16.64.10:8278/discoverytwn_twn/playlist.m3u8?tid=MCEC2689621926896219&ct=19225&tsum=1739c52807970a89c1c15d7afea86b26
 探索动力,http://198.16.64.10:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
 探索科学,http://198.16.64.10:8278/discoverysc_twn/playlist.m3u8?tid=MA9A4194864841948648&ct=19225&tsum=d87ede28c5152d8a730038fd5fb8207f
 探索频道,http://198.16.64.10:8278/discoveryhd_twn/playlist.m3u8?tid=ME6E2405719624057196&ct=19225&tsum=57a7c421c65e00c1b8f68f67c30141dc
 国家地理,http://198.16.64.10:8278/natgeohd_twn/playlist.m3u8?tid=ME0E9332119893321198&ct=19225&tsum=86a42e161c519916f498348c3c672787
 美食星球,http://198.16.64.10:8278/foodplanet_twn/playlist.m3u8?tid=MCCC8639507586395075&ct=19226&tsum=69f5a90ff21aa5f4f58667bcdd713353
 动物星球,http://198.16.64.10:8278/animalplanet_twn/playlist.m3u8?tid=ME1E7303496773034967&ct=19225&tsum=07b0edc521a4edcb7a00d7e943b8aa72
 BBC Earth,http://198.16.64.10:8278/bbcearth_twn/playlist.m3u8?tid=ME4E1221123312211233&ct=19225&tsum=6c7cae0711b757a53b43540bf40f93b0
 Baby TV,http://198.16.64.10:8278/babytv_twn/playlist.m3u8?tid=MC9C6892759268927592&ct=19225&tsum=c523d815f0353c10a5d528226ebb5779
 Baby TV,http://198.16.64.10:8278/Babytv/playlist.m3u8?tid=MEEE1890535318905353&ct=19225&tsum=416f2cc4b72f4963317f557858cdbd02
 CN卡通頻道,http://198.16.64.10:8278/momo1_twn/playlist.m3u8?tid=MA0A4898983648989836&ct=19225&tsum=bd109117d126916f203880b1f2063d5e
 CINEMAX,http://198.16.64.10:8278/cinemax_twn/playlist.m3u8?tid=MFEF8256939882569398&ct=19225&tsum=b6faed73a920c75f873a0c8f511eeba2
 AXN,http://218.32.47.179:18558/http/192.168.1.9:8081/hls/71/813/ch43.m3u8
 华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
 华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
 华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
 长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
 长城精品,http://50.7.220.74:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
 JET综合,http://50.7.220.74:8278/jettv_japan/playlist.m3u8?tid=mec9806b42012&ct=18335&tsum=e4518647627cab22a9faca0710d987ec
 JET综合,http://198.16.64.10:8278/jettv_japan/playlist.m3u8?tid=MA7A4202687942026879&ct=19225&tsum=e84bc4851b9d6f6a18282c1efcb6ed1d
 TLC,http://198.16.64.10:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
 海豚综合台,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
 美丽人生,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
 时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
 中台湾生活网,http://58.99.33.16:1935/liveedge17/live_852_3.stream/chunklist.m3u8
 原住民电视台,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
 原住民电视台,https://streamipcf.akamaized.net/live/_definst_/smil:live.smil/chunklist_b3000.m3u8?cuac=guest&cref=https%3A%2F%2Fwww.ipcf.org.tw%2F 
 番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8 
 番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8 
 大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
 人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
 大爱,http://198.16.64.10:8278/daai_twn/playlist.m3u8?tid=MF5F4357730143577301&ct=19225&tsum=10c092424b1c12259444b68ad663c9eb
 好消息2台,http://198.16.64.10:8278/good2_twn/playlist.m3u8?tid=ME9E3966510439665104&ct=19225&tsum=a2788b2ccea04a8a8082d663fb7838e5
 博斯网球,http://198.16.64.10:8278/bositennis_twn/playlist.m3u8?tid=MA9A5922328659223286&ct=19225&tsum=c83f112dbae37be6d20618138fddcf77
 博斯运动二台,http://198.16.64.10:8278/bosisport2_twn/playlist.m3u8?tid=MDBD8051535180515351&ct=19225&tsum=807423eaabbb4cc188843b81db9cd79f
 博斯高球,http://198.16.64.10:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
 博斯魅力,http://198.16.64.10:8278/bosisport1_twn/playlist.m3u8?tid=MF6F6900999569009995&ct=19225&tsum=1d6e966a02c88867f2a3234f3a980b7d
 爱尔达体育1台,http://198.16.64.10:8278/eltasport_twn/playlist.m3u8?tid=MB5B8133126081331260&ct=19225&tsum=5cb9d121709b107014d31cf856f3572e
 爱尔达体育2台,http://198.16.64.10:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
 ELEVEN 1,http://198.16.64.10:8278/bs181_japan/playlist.m3u8?tid=MEBE3981057839810578&ct=19225&tsum=d6fa49cd7b45b3bea924647730100283
 ELEVEN 2,http://198.16.64.10:8278/bsfuji_japan/playlist.m3u8?tid=MEFE1641904216419042&ct=19225&tsum=e49ffeb9a6df295150be1cd8f9b0ea30
民视,http://58.247.70.104:61985/hlsok/fd841196/index.m3u8
民视,http://220.134.196.147:9504/hls/73/815/ch49.m3u8
民视,http://51.79.193.109:8080/hlsok/fd841196/index.m3u8
民视,http://50.7.218.42:8278/ftvhd_taiwan/playlist.m3u8?tid=m15b424641a89&ct=18335&tsum=ba82cdbfb8253c45a13df5354e6d0dbc
民视,http://50.7.218.42:8278/ftvhd_taiwan/playlist.m3u8?tid=15141291&ct=17990&tsum=ab93fcdf581cc3f483e1ceede13312ce
民视,https://pull-hls-l1.ixigua.com/live/16136ad999279c29adc078222034d295/playlist.m3u8
民视,rtmp://219.80.97.35/sat/tv051
民视,rtmp://59.124.75.150/sat/tv051
民视,rtmp://59.124.75.138/sat/tv051
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://51.79.193.109:8080/hlsok/ced345d4/index.m3u8
民视新闻,https://pull-hls-l1.ixigua.com/live/06c3eb937dcc03a3f91ddabc4dfa0ede/playlist.m3u8
台视,http://58.247.70.104:61985/hlsok/0610e13c/index.m3u8
台视,http://51.79.193.109:8080/hlsok/0610e13c/index.m3u8
台视,http://50.7.218.42:8278/ttv_taiwan/playlist.m3u8?tid=mdea1ba75c9e516139101&ct=17874&tsum=95f1742d36f959fe6e241587a4f8e970
台视,https://pull-hls-l1.ixigua.com/live/8b19e6ce37544cb1d527db66ae7f2a27/playlist.m3u8
台视,rtmp://219.80.97.35/sat/tv071
台视,rtmp://59.124.75.150/sat/tv071
台视,rtmp://59.124.75.138/sat/tv071
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://51.79.193.109:8080/hlsok/c23f3737/index.m3u8
公视,http://58.247.70.104:61985/hlsok/a98ccb72/index.m3u8
公视,http://51.79.193.109:8080/hlsok/a98ccb72/index.m3u8
公视,http://50.7.218.42:8278/ctv_taiwan/playlist.m3u8?tid=m33b41eb996d0&ct=18336&tsum=ea5304d5140e9a3d2a32aece896feeed
中视,http://58.247.70.104:61985/hlsok/7b007f53/index.m3u8
中视,https://pull-hls-l1.ixigua.com/live/52ad0102534106c03985d0f4b5605ebe/playlist.m3u8
中视,http://51.79.193.109:8080/hlsok/7b007f53/index.m3u8
中视,http://60.249.146.250:8502/http/60.251.39.91:8081/hls/72/814/ch47.m3u8
中视,rtmp://219.80.97.35/sat/tv091
中视,rtmp://59.124.75.150/sat/tv091
中视,rtmp://59.124.75.138/sat/tv091
中视新闻,http://50.7.218.42:8278/ca73a13c37/playlist.m3u8?tid=mee3f06f682eb&ct=18335&tsum=7491cceca17c1e2af05824583855f8bd
中视新闻,https://pull-hls-l1.ixigua.com/live/f9f58fbf21e056cf7cc1cc63207c6902/playlist.m3u8
中视新闻,http://51.79.193.109:8080/hlsok/66836176/index.m3u8
华视,http://58.247.70.104:61985/hlsok/3d2107b0/index.m3u8
华视,http://51.79.193.109:8080/hlsok/3d2107b0/index.m3u8
华视,http://50.7.218.42:8278/ctshd_twn/094208_1653045181.ts
华视,http://50.7.218.42:8278/ctshd_twn/playlist.m3u8?tid=m760743cf1f5e&ct=18335&tsum=9b0d2efb292253075aa4ec25cc439b81
华视,https://pull-hls-l1.ixigua.com/live/ee21ffe7c3fa2ce8b66f94a4862b3cbe/playlist.m3u8
华视,rtmp://219.80.97.35/sat/tv111
华视,rtmp://59.124.75.150/sat/tv111
华视,rtmp://59.124.75.138/sat/tv111
华视新闻,http://51.79.193.109:8080/hlsok/091887ce/index.m3u8
台视无线台,http://60.249.146.250:8548/http/60.251.39.91:8081/hls/72/814/ch46.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
中视无线台,http://60.249.146.250:8502/http/60.251.39.91:8081/hls/72/814/ch47.m3u8
华视无线台,http://60.249.146.250:8503/http/60.251.39.91:8081/hls/72/814/ch48.m3u8
华视新闻资讯,http://60.249.146.250:8592/http/60.251.39.91:8081/hls/61/803/ch03.m3u8
民视无线台,http://60.249.146.250:8504/http/60.251.39.91:8081/hls/73/815/ch49.m3u8
民视新闻台,http://60.249.146.250:8596/http/60.251.39.91:8081/hls/73/815/ch51.m3u8
民视新闻台,http://50.7.218.42:8278/ftvnew_taiwan/playlist.m3u8?tid=md953ce86cdad16241449&ct=17874&tsum=949d4aace793a001dd41392b210ba406
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
公视无线台,http://60.249.146.250:8505/http/60.251.39.91:8081/hls/73/815/ch50.m3u8
TVBS新闻台,http://50.7.218.42:8278/tvbs_n/playlist.m3u8?tid=m4a218f9aa395&ct=18335&tsum=363605ee081cb965cc0385c3f855a7e3
TVBS新闻台,http://58.247.70.104:61985/hlsok/ea10c602/index.m3u8
TVBS新闻台,http://51.79.193.109:8080/hlsok/ea10c602/index.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/8005/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻台,rtmp://59.124.75.138/sat/tv551
TVBS新闻台,rtmp://59.124.75.150/sat/tv551
TVBS欢乐台,http://51.79.193.109:8080/hlsok/c9692259/index.m3u8
TVBS欢乐台,http://60.249.146.250:8589/http/60.251.39.91:8081/hls/65/807/ch17.m3u8
TVBS欢乐台,https://pull-hls-l1.ixigua.com/live/476712255f0753d9396d61469436ea9e/playlist.m3u8
TVBS欢乐台,rtmp://59.124.75.150/sat/tv421
TVBS欢乐台,rtmp://59.124.75.138/sat/tv421
TVBS欢乐台,rtmp://59.124.75.138:1935/sat/tv421
TVBS欢乐台,rtmp://219.80.97.35/sat/tv421
壹新闻,http://60.249.146.250:8548/http/60.251.39.91:8081/hls/66/808/ch24.m3u8
壹新闻,https://pull-hls-l1.ixigua.com/live/e6e20fa941d5d8124918fb25518174ce/playlist.m3u8
中天综合台,http://59.125.101.187:8733/http/192.168.77.24:8081/hls/67/809/ch25.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
中天综合台,http://60.249.146.250:8583/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娱乐台,http://60.249.146.250:8584/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
中天娱乐台,http://60.250.91.85:8585/.m3u8
中天娱乐台,http://123.51.230.64:8585/playlist.m3u8
中天新闻台,http://59.125.101.187:8703/http/192.168.77.24:8081/hls/78/80/ch63max.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
中天新闻台,http://60.249.146.250:8595/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8
中天新闻台,http://61.221.81.93:8088/hls/78/80/ch63max.m3u8
年代新闻台,http://60.249.146.250:8593/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
三立新闻,http://51.79.193.109:8080/hlsok/0ebc9684/index.m3u8
三立新闻台,http://60.249.146.250:8597/http/60.251.39.91:8081/hls/65/807/ch18.m3u8
三立新闻台,http://125.227.210.55:15589/VideoInput/play.ts
非凡新闻台,http://51.79.193.109:8080/hlsok/2187f64b/index.m3u8
三立都会台,http://60.249.146.250:8557/http/60.251.39.91:8081/hls/65/807/ch19.m3u8
三立台湾台,http://59.125.101.187:18731/http/192.168.77.24:8081/hls/65/807/ch20.m3u8
三立台湾台,http://60.249.146.250:8534/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立台湾台,http://125.227.210.37:15714/VideoInput/play.ts
八大综合台,http://60.249.146.250:8520/http/60.251.39.91:8081/hls/66/808/ch21.m3u8
八大第一台,http://60.249.146.250:8519/http/60.251.39.91:8081/hls/66/808/ch22.m3u8
八大戏剧台,http://60.249.146.250:8588/http/60.251.39.91:8081/hls/66/808/ch23.m3u8
东森幼幼台,http://60.249.146.250:8515/http/60.251.39.91:8081/hls/63/805/ch09.m3u8
东森洋片台,http://120.84.96.25:808/hls/33/index.m3u8
东森电影台,http://120.84.96.25:808/hls/32/index.m3u8
东森新闻台,http://51.79.193.109:8080/hlsok/1ecdeb5a/index.m3u8
东森新闻台,http://60.249.146.250:8594/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
东森财经台,http://60.249.146.250:8546/http/60.251.39.91:8081/hls/63/805/ch11.m3u8
东森综合台,http://60.249.146.250:8581/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
东森戏剧台,http://60.249.146.250:8587/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
东森超视台,http://60.249.146.250:8582/http/60.251.39.91:8081/hls/64/806/ch14.m3u8
CNN新闻台,http://60.249.146.250:8549/http/60.251.39.91:8081/hls/68/810/ch29.m3u8
StarWorld,http://60.249.146.250:8561/http/60.251.39.91:8081/hls/61/803/ch02.m3u8
东风卫视台,http://60.249.146.250:8585/http/60.251.39.91:8081/hls/68/810/ch31.m3u8
纬来综合台,http://60.249.146.250:8518/http/60.251.39.91:8081/hls/68/810/ch32.m3u8
纬来戏剧台,http://60.249.146.250:8590/http/60.251.39.91:8081/hls/69/811/ch33.m3u8
纬来日本台,http://60.249.146.250:8591/http/60.251.39.91:8081/hls/69/811/ch34.m3u8
纬来电影台,http://60.249.146.250:8555/http/60.251.39.91:8081/hls/69/811/ch35.m3u8
人间卫视台,http://60.249.146.250:8506/http/60.251.39.91:8081/hls/69/811/ch36.m3u8
卫视中文台,http://60.249.146.250:8579/http/60.251.39.91:8081/hls/62/804/ch05.m3u8
卫视电影台,http://60.249.146.250:8553/http/60.251.39.91:8081/hls/62/804/ch07.m3u8
NHK国际台,http://60.249.146.250:8552/http/60.251.39.91:8081/hls/62/804/ch06.m3u8
FOX电影台,http://60.249.146.250:8560/http/60.251.39.91:8081/hls/62/804/ch08.m3u8
国兴卫视,http://60.249.146.250:8545/http/60.251.39.91:8081/hls/64/806/ch15.m3u8
正德佛教,http://60.249.146.250:8511/http/60.251.39.91:8081/hls/64/806/ch16.m3u8
纬来体育台,http://60.249.146.250:8563/http/60.251.39.91:8081/hls/67/809/ch28.m3u8
纬来育乐台,http://60.249.146.250:8562/http/60.251.39.91:8081/hls/68/810/ch30.m3u8
动物星球台,http://60.249.146.250:8512/http/60.251.39.91:8081/hls/70/812/ch37.m3u8
旅游生活台,http://60.249.146.250:8511/http/60.251.39.91:8081/hls/70/812/ch38.m3u8
索尼动画台,http://60.249.146.250:8516/http/60.251.39.91:8081/hls/70/812/ch39.m3u8
迪士尼频道,http://60.249.146.250:8514/http/60.251.39.91:8081/hls/70/812/ch40.m3u8
大爱电视台,http://60.249.146.250:8507/http/60.251.39.91:8081/hls/73/815/ch52.m3u8
好消息综合,http://60.249.146.250:8508/http/60.251.39.91:8081/hls/74/816/ch53.m3u8
寰宇新闻台,http://60.249.146.250:8547/http/60.251.39.91:8081/hls/76/818/ch62.m3u8
优视综合台,http://60.249.146.250:8523/http/60.251.39.91:8081/hls/76/818/momo_max.m3u8
龙华戏剧台,http://60.249.146.250:8572/http/60.251.39.91:8066/hls/210/10010/cstv10.m3u8
龙华偶像台,http://60.249.146.250:8536/http/60.251.39.91:8066/hls/210/10012/cstv12.m3u8
龙华卡通台,http://60.249.146.250:8517/http/60.251.39.91:8066/hls/210/10013/cstv13.m3u8
龙华电影台,http://60.249.146.250:8522/http/60.251.39.91:8066/hls/210/10014/cstv14.m3u8
HBO亚洲台,http://60.249.146.250:8580/http/60.251.39.91:8081/hls/71/813/ch41.m3u8
HBO电影台,http://60.249.146.250:8559/http/60.251.39.91:8081/hls/71/813/ch42.m3u8
AXN亚洲台,http://60.249.146.250:8558/http/60.251.39.91:8081/hls/71/813/ch43.m3u8
探索发现台,http://60.249.146.250:8510/http/60.251.39.91:8081/hls/71/813/ch44.m3u8
年代MUCH,http://60.249.146.250:8586/http/60.251.39.91:8081/hls/72/814/ch45.m3u8
澳门1台HD,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门2台HD,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门3台HD,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://120.84.96.20:808/hls/24/index.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门葡语,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门葡语,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳视卫星,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳门macau,http://124.238.99.44:808/hls/357/index.m3u8
澳门体育,http://61.244.22.4/ch4/sport_ch4.live/master.m3u8
澳门信息,http://61.244.22.4/ch5/info_ch5.live/master.m3u8
Pearl,http://27.47.71.34:808/hls/37/index.m3u8 
Pearl,http://27.47.71.51:808/hls/37/index.m3u8 
Pearl,http://120.84.96.57:808/hls/26/index.m3u8 
Pearl,http://120.84.96.60:808/hls/26/index.m3u8 
Pearl,http://120.84.96.61:808/hls/26/index.m3u8 
Pearl,http://120.84.96.62:808/hls/26/index.m3u8 
Pearl,http://120.84.96.63:808/hls/26/index.m3u8 
J2,http://120.84.96.59:808/hls/86/index.m3u8 
J2,http://120.84.96.60:808/hls/86/index.m3u8 
J2,http://120.84.96.61:808/hls/86/index.m3u8 
J2,http://120.84.96.62:808/hls/86/index.m3u8 
J2,http://120.84.96.63:808/hls/86/index.m3u8 
J2,http://120.84.96.75:808/hls/86/index.m3u8 
J2,http://120.84.96.78:808/hls/86/index.m3u8 
J2,http://120.84.96.81:808/hls/86/index.m3u8 
J2,http://120.84.96.90:808/hls/86/index.m3u8 
J2,http://120.84.96.91:808/hls/86/index.m3u8 
J2,http://120.84.96.92:808/hls/86/index.m3u8 
J2,http://120.84.96.95:808/hls/86/index.m3u8 
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳视卫星,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
澳门Macau,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8 
